9ad68881-7029-42e5-a16e-0b639f2ee485<%|%>2026-08-10 15:00:00+00<%|%>D8 — E-mail com case do segmento
903b0a04-1ef4-4ee0-8011-6bcf7e4a8f9c<%|%>2026-08-10 15:30:00+00<%|%>D13 — E-mail de encerramento
ff37dc6b-3c98-4e87-97aa-a5c97f20568e<%|%>2026-08-10 16:00:00+00<%|%>D4 — E-mail de apresentação
64b832e3-da4b-41ca-9828-22a7fa077a43<%|%>2026-08-10 16:30:00+00<%|%>D8 — E-mail com case do segmento
6a9ce654-0f47-4098-9dd3-06712eeb74a4<%|%>2026-08-10 17:00:00+00<%|%>D13 — E-mail de encerramento
dfab91e7-2793-4d5c-800b-f77467d0fbcf<%|%>2026-08-10 17:30:00+00<%|%>D4 — E-mail de apresentação
3265b245-15cf-4dbf-8bee-343504e25043<%|%>2026-08-10 18:00:00+00<%|%>D8 — E-mail com case do segmento
7bacb7f2-f8de-4ae3-93cf-f706556feffa<%|%>2026-08-10 18:30:00+00<%|%>D13 — E-mail de encerramento
90008bf5-fea1-4336-b5ef-7049142e25d5<%|%>2026-08-10 19:00:00+00<%|%>D4 — E-mail de apresentação
0b93f7ae-e6a5-40a6-822e-6f1d371bd6de<%|%>2026-08-10 19:30:00+00<%|%>D8 — E-mail com case do segmento
25905d88-b3cd-422c-a435-3f38ebfaec39<%|%>2026-08-10 20:00:00+00<%|%>D13 — E-mail de encerramento
a1f955af-b048-4636-ae8f-74078eaa8e45<%|%>2026-07-29 12:00:00+00<%|%>D9 manhã — Ligação (3 tentativas)
69653737-c1df-419a-82e4-7997f745f2a9<%|%>2026-08-04 19:00:00+00<%|%>D12 tarde — Ligação (3 tentativas, direta)
9d6a290b-c7b7-402e-b37b-6d97ec4ff6b8<%|%>2026-08-05 15:00:00+00<%|%>D14 tarde — Ligação + despedida
e43af2f7-76c5-4e07-b7c7-9e01cd736574<%|%>2026-07-22 16:30:00+00<%|%>D2 tarde — Ligação (3 tentativas)
d9ce4111-f76c-48b3-a2b1-601062206cb1<%|%>2026-07-27 13:00:00+00<%|%>D5 manhã — Ligação (3 tentativas)
85003bb7-1eee-461e-bf10-fe3ad7db0b3f<%|%>2026-07-30 12:30:00+00<%|%>D9 manhã — Ligação (3 tentativas)
334b2f34-27dd-4802-8f8e-795b2bff9783<%|%>2026-07-30 13:00:00+00<%|%>D0 manhã — Ligação (3 tentativas)
83ba409f-16fe-450c-9c42-e20c4983fca1<%|%>2026-07-30 13:30:00+00<%|%>D5 manhã — Ligação (3 tentativas)
138182f4-32ca-498b-9c3e-ef746b9da156<%|%>2026-08-03 12:00:00+00<%|%>D9 manhã — Ligação (3 tentativas)
32fcc155-b316-4cdb-91db-2ec47e87f798<%|%>2026-08-03 12:30:00+00<%|%>D0 manhã — Ligação (3 tentativas)
a4a2c72d-d0c9-4c17-8d5b-6d21fe93e7c4<%|%>2026-08-03 13:00:00+00<%|%>D5 manhã — Ligação (3 tentativas)
cacc1a11-27a9-46ff-9397-33189dd87f35<%|%>2026-08-03 13:30:00+00<%|%>D9 manhã — Ligação (3 tentativas)
bb5d12dc-42a9-4538-b7d5-fe58d5c2f80c<%|%>2026-08-04 12:30:00+00<%|%>D0 manhã — Ligação (3 tentativas)
43e03207-00f2-4405-b4ab-414cf6bb3634<%|%>2026-08-05 12:30:00+00<%|%>D5 manhã — Ligação (3 tentativas)
82c5ea06-e5b2-452a-9ba2-bb1e243c715f<%|%>2026-07-27 17:30:00+00<%|%>D7 tarde — Ligação (3 tentativas)
4cb1f7a8-4d87-4844-97e1-ac63b2df681f<%|%>2026-08-31 12:00:00+00<%|%>D0 manhã — Ligação (3 tentativas)
3f682928-0b30-41a8-bfb4-73d8e46235a1<%|%>2026-07-22 18:00:00+00<%|%>D2 tarde — Ligação (3 tentativas)
65c58894-fc81-4d7e-a676-5acafd3a8843<%|%>2026-07-22 12:00:00+00<%|%>D0 manhã — Ligação (3 tentativas)
e0b4d0a9-2a1c-4e02-ba78-d913317c39f3<%|%>2026-08-13 12:00:00+00<%|%>D2 manhã — Ligação (3 tentativas)
8df3d5ca-bc8a-43fe-b71e-c631091152ed<%|%>2026-08-11 16:30:00+00<%|%>D5 tarde — Ligação (3 tentativas)
bf0c08d6-dcb9-44a9-85c1-a4167e4766b6<%|%>2026-08-13 12:30:00+00<%|%>D7 manhã — Ligação (3 tentativas)
624f9e6c-5c34-4313-b7a7-50aab940f6f8<%|%>2026-08-11 17:00:00+00<%|%>D9 tarde — Ligação (3 tentativas)
82d52aff-4631-44d3-8543-1bebf1faafe0<%|%>2026-08-13 13:00:00+00<%|%>D12 manhã — Ligação (3 tentativas)
716f3909-ad46-4321-b184-3e3adda46d97<%|%>2026-08-13 13:30:00+00<%|%>D14 manhã — Ligação (3 tentativas)
972104d8-addc-4bb3-a938-2520dd66953b<%|%>2026-08-18 12:00:00+00<%|%>D2 manhã — Ligação (3 tentativas)
57a2f842-fafe-40e4-bc5c-c895bd52c0e0<%|%>2026-08-11 19:30:00+00<%|%>D5 tarde — Ligação (3 tentativas)
613cdd56-dc10-4693-8e1c-d949fdce790d<%|%>2026-08-18 12:30:00+00<%|%>D7 manhã — Ligação (3 tentativas)
17791c5f-0dfb-4909-b4fd-4ed6557dbac8<%|%>2026-08-11 20:00:00+00<%|%>D9 tarde — Ligação (3 tentativas)
73469f35-bca8-4c8c-b6c5-94a73c7550d6<%|%>2026-08-18 13:00:00+00<%|%>D12 manhã — Ligação (3 tentativas)
0b54d2b8-894b-4a02-8a3b-f9e41d152cf5<%|%>2026-08-18 13:30:00+00<%|%>D14 manhã — Ligação (3 tentativas)
389b26c2-0f0d-4422-8eef-884559439997<%|%>2026-08-19 12:00:00+00<%|%>D2 manhã — Ligação (3 tentativas)
f1432b81-dbcf-4f23-a121-eb524a1feae5<%|%>2026-08-11 20:30:00+00<%|%>D5 tarde — Ligação (3 tentativas)
e24bcd70-5358-4c99-866b-e8202c79f34d<%|%>2026-08-19 12:30:00+00<%|%>D7 manhã — Ligação (3 tentativas)
d8c42d94-ba6b-4a32-aeab-49f4210437f6<%|%>2026-08-12 15:00:00+00<%|%>D9 tarde — Ligação (3 tentativas)
1d002eee-bcd6-4411-b897-f063b27ab854<%|%>2026-08-19 13:00:00+00<%|%>D12 manhã — Ligação (3 tentativas)
c7093d9f-ed1b-41a4-86df-d526c5bcab38<%|%>2026-08-19 13:30:00+00<%|%>D14 manhã — Ligação (3 tentativas)
fc9042c8-3a55-401e-b339-697cc828cfa5<%|%>2026-08-20 12:00:00+00<%|%>D2 manhã — Ligação (3 tentativas)
be8e25f6-8b20-4133-9840-e60114bafcb6<%|%>2026-08-12 15:30:00+00<%|%>D5 tarde — Ligação (3 tentativas)
6f964457-7fbd-47cc-8eba-e0b50ecf5720<%|%>2026-08-20 12:30:00+00<%|%>D7 manhã — Ligação (3 tentativas)
214a1989-bd0f-43f1-b699-e26df67dafc6<%|%>2026-08-12 16:00:00+00<%|%>D9 tarde — Ligação (3 tentativas)
e994a90c-2ac8-4325-a7d6-0c1d7538f169<%|%>2026-08-20 13:00:00+00<%|%>D12 manhã — Ligação (3 tentativas)
c6270ed3-1516-4d3d-bbe3-ce3b3b6bb93e<%|%>2026-08-20 13:30:00+00<%|%>D14 manhã — Ligação (3 tentativas)
b82ee798-7a9c-4678-8577-22068b25ba22<%|%>2026-08-21 12:00:00+00<%|%>D2 manhã — Ligação (3 tentativas)
a2c422fa-71c4-42a6-86fa-5af457ed6a4f<%|%>2026-08-12 16:30:00+00<%|%>D5 tarde — Ligação (3 tentativas)
059ac4bc-2d71-4a3d-b968-71ccec48e0e5<%|%>2026-08-21 12:30:00+00<%|%>D7 manhã — Ligação (3 tentativas)
7dfce7ba-6144-4b6d-9c55-9080e44b2140<%|%>2026-08-12 17:00:00+00<%|%>D9 tarde — Ligação (3 tentativas)
a6f96759-3119-4d9b-9255-dadfab219361<%|%>2026-08-21 13:00:00+00<%|%>D12 manhã — Ligação (3 tentativas)
1df1b722-b20e-4815-8a74-07ae10291c57<%|%>2026-08-21 13:30:00+00<%|%>D14 manhã — Ligação (3 tentativas)
11ea68fe-0eee-4cd4-8e40-85ce3b40e229<%|%>2026-08-24 12:00:00+00<%|%>D2 manhã — Ligação (3 tentativas)
6b034671-7518-4eed-9855-784f8f92cd7d<%|%>2026-08-12 17:30:00+00<%|%>D5 tarde — Ligação (3 tentativas)
01e3449d-941a-47bc-9c5e-009190dc10b7<%|%>2026-08-24 12:30:00+00<%|%>D7 manhã — Ligação (3 tentativas)
9399a4fe-ce53-4ef6-ae1c-2ef3f4cdb3c4<%|%>2026-08-12 18:00:00+00<%|%>D9 tarde — Ligação (3 tentativas)
13aac5eb-d621-4e06-adfd-53443d0d6203<%|%>2026-07-23 13:00:00+00<%|%>D5 10h — Ligação 4
fd8f8503-6acf-4ebf-9281-8f81da85b141<%|%>2026-07-24 13:30:00+00<%|%>D6 — WhatsApp de valor (dica rápida)
9a366432-89a9-427a-a000-d384157c4bd5<%|%>2026-07-27 15:00:00+00<%|%>D7 19h — Ligação 5
56be6bfb-953e-4a4a-916b-fd945403ea89<%|%>2026-07-28 13:00:00+00<%|%>D10 — Material de valor (pro lead)
ca3b3bb0-44bb-4906-9436-25d86556adb7<%|%>2026-07-24 16:00:00+00<%|%>D6 — WhatsApp de valor (dica rápida)
730d06f7-34b2-469e-8679-0ae301d232e0<%|%>2026-07-27 18:00:00+00<%|%>D7 19h — Ligação 5
0b2c4bd5-dd64-4d1b-ba7f-aafb9376c213<%|%>2026-07-28 15:30:00+00<%|%>D10 — Material de valor (pro lead)
c6c7ec4b-9339-46dd-935e-0c558a730a9c<%|%>2026-07-30 15:30:00+00<%|%>D12 14h — Ligação 7 (direta)
85afd1c6-ff1e-4bbe-9179-2aadac5efc6e<%|%>2026-08-03 15:30:00+00<%|%>D14 19h — Ligação 8 + despedida
dd79418d-7c5c-47f7-9e8c-068c8027f3f0<%|%>2026-07-24 16:30:00+00<%|%>D6 — WhatsApp de valor (dica rápida)
f3dc1bf2-9245-4854-8574-4f97f4b902ba<%|%>2026-07-27 19:00:00+00<%|%>D7 19h — Ligação 5
a2c1c461-49b7-429f-b454-80a1197f97a1<%|%>2026-07-21 17:30:00+00<%|%>D3 — WhatsApp + cartilha (1 página)
e3345ea8-7793-4d5e-beec-8beea8a3fa8f<%|%>2026-07-28 16:00:00+00<%|%>D10 — Material de valor (pro lead)
f2c15f63-6806-4a6c-9c51-653c2d399726<%|%>2026-07-30 16:00:00+00<%|%>D12 14h — Ligação 7 (direta)
57e07eb9-f420-4c3b-9f7b-9b627e9c9c07<%|%>2026-08-03 16:00:00+00<%|%>D14 19h — Ligação 8 + despedida
752e8f1f-fce8-4e2f-8490-407a60a800ff<%|%>2026-07-24 17:00:00+00<%|%>D6 — WhatsApp de valor (dica rápida)
bf206958-9af0-41b1-8c89-8d96c2a054a3<%|%>2026-07-27 20:00:00+00<%|%>D7 19h — Ligação 5
be3170f0-1694-4b92-b817-fa990c4d9eb0<%|%>2026-07-28 16:30:00+00<%|%>D10 — Material de valor (pro lead)
daad5edf-7ef7-4822-bb69-e1beb52a3cb1<%|%>2026-07-30 16:30:00+00<%|%>D12 14h — Ligação 7 (direta)
a38121c3-b595-4fca-ac7b-fe9664cda85c<%|%>2026-08-03 16:30:00+00<%|%>D14 19h — Ligação 8 + despedida
23686c0e-f6a3-4ea7-9c8d-25b7d90207cb<%|%>2026-07-24 17:30:00+00<%|%>D6 — WhatsApp de valor (dica rápida)
a9a099b8-61cd-44d0-9380-503c083d080a<%|%>2026-07-28 17:00:00+00<%|%>D10 — Material de valor (pro lead)
77acb726-e074-4c97-bd4c-6bb14aa962c3<%|%>2026-07-30 17:00:00+00<%|%>D12 14h — Ligação 7 (direta)
636f72dc-1634-4de7-8b01-984d603de8c6<%|%>2026-08-03 17:00:00+00<%|%>D14 19h — Ligação 8 + despedida
894c2a96-03c1-4c74-aefa-d0cf957b0623<%|%>2026-07-23 17:30:00+00<%|%>D5 — Tira o risco (carência de 15 dias)
c62e8187-a33f-40ec-b5c9-15b5d699877d<%|%>2026-07-28 17:30:00+00<%|%>D10 — Última chance + porta aberta
a771eeee-9b41-4aa3-aece-8bc60c25acfb<%|%>2026-07-24 18:00:00+00<%|%>D6 — WhatsApp de valor (dica rápida)
0c8f186c-16fd-44cd-ae2d-7ca7f51c30f8<%|%>2026-07-28 18:00:00+00<%|%>D10 — Material de valor (pro lead)
10568318-68e8-4f09-841c-885e1a76ff86<%|%>2026-07-30 17:30:00+00<%|%>D12 14h — Ligação 7 (direta)
f5e2c884-0cd6-48fb-9e8a-6f299f915516<%|%>2026-08-03 17:30:00+00<%|%>D14 19h — Ligação 8 + despedida
af562e2d-7d47-42bc-8b58-265209d91114<%|%>2026-07-23 18:30:00+00<%|%>D5 — Follow-up: urgência leve
a616c0de-9148-4727-8f88-35b0d68cc102<%|%>2026-07-28 18:30:00+00<%|%>D10 — Última tentativa + porta aberta
9ab26724-0809-4964-a7b9-3f03e0cba714<%|%>2026-07-23 19:00:00+00<%|%>D5 — Tira o risco (carência de 15 dias)
d171845e-7fd2-4296-aa1b-6c6d97f6d216<%|%>2026-07-28 19:00:00+00<%|%>D10 — Última chance + porta aberta
3a88858a-2697-4816-9531-db40db6f7e70<%|%>2026-07-23 19:30:00+00<%|%>D5 — Follow-up: urgência leve
139ead93-7877-4eb6-9689-62a28c649c15<%|%>2026-07-28 19:30:00+00<%|%>D10 — Última tentativa + porta aberta
263f5776-107e-4e6f-88fd-fbc77e73a2ea<%|%>2026-07-23 20:00:00+00<%|%>D5 — Tira o risco (carência de 15 dias)
eba77f37-1c06-43a3-9df8-8fa9e9bab327<%|%>2026-07-28 20:00:00+00<%|%>D10 — Última chance + porta aberta
3229b179-3b32-4ce1-a49f-261eacc9141e<%|%>2026-07-23 20:30:00+00<%|%>D5 — Tira o risco (carência de 15 dias)
2ed8f1a2-b6f5-4835-8376-545830e24124<%|%>2026-07-28 20:30:00+00<%|%>D10 — Última chance + porta aberta
53b81438-8e76-49c3-8441-4135a1f32248<%|%>2026-07-24 18:30:00+00<%|%>D6 — WhatsApp de valor (dica rápida)
990fb907-9f2a-46f2-8480-fedfa44e727a<%|%>2026-07-30 18:00:00+00<%|%>D12 14h — Ligação 7 (direta)
dc0db8d6-6794-404f-9f00-31e7ba3b06bf<%|%>2026-08-03 18:00:00+00<%|%>D14 19h — Ligação 8 + despedida
28850550-060a-4c5c-a805-9475f42287a1<%|%>2026-07-21 18:00:00+00<%|%>D3 — WhatsApp + cartilha (1 página)
9401d498-d6a2-4ecd-bb05-90a6221e5f2e<%|%>2026-07-21 18:30:00+00<%|%>D3 — WhatsApp + cartilha (1 página)
b597ad3a-a26a-4e58-ac5c-f3a31aec3dad<%|%>2026-07-21 19:00:00+00<%|%>D3 — WhatsApp + cartilha (1 página)
fd106967-b68a-4472-9e90-e84993bfac3a<%|%>2026-07-24 19:00:00+00<%|%>D6 — WhatsApp de valor (dica rápida)
13fb2c06-67e4-440f-b712-b9aee485052f<%|%>2026-07-30 18:30:00+00<%|%>D12 14h — Ligação 7 (direta)
a1e5f2c5-22d6-481b-9a26-63ea8692b2c4<%|%>2026-08-03 18:30:00+00<%|%>D14 19h — Ligação 8 + despedida
e5fad245-10a4-476a-936b-0315a8d03ed3<%|%>2026-07-24 19:30:00+00<%|%>D6 — WhatsApp de valor (dica rápida)
97492446-874b-48ca-9380-6201f9d2add7<%|%>2026-07-30 19:00:00+00<%|%>D12 14h — Ligação 7 (direta)
d7f08233-d575-4f50-b672-d27044d6b393<%|%>2026-08-03 19:00:00+00<%|%>D14 19h — Ligação 8 + despedida
c20d0bd8-b5a9-416d-892d-2f36d92cec55<%|%>2026-07-24 20:00:00+00<%|%>D6 — WhatsApp de valor (dica rápida)
8da9c9f8-07f2-4137-bb11-a9752f35f60e<%|%>2026-07-30 19:30:00+00<%|%>D12 14h — Ligação 7 (direta)
f8c038c0-e2f3-4221-bf7e-e44226def58a<%|%>2026-08-03 19:30:00+00<%|%>D14 19h — Ligação 8 + despedida
1866b8d8-65a4-4d03-996d-56c8767f2151<%|%>2026-07-22 12:30:00+00<%|%>Ligar agora — na mesma hora do áudio
1109ae35-7dfa-4e18-b7a6-d195b91fdde4<%|%>2026-07-22 15:30:00+00<%|%>Mesmo dia, à tarde — Ligação 2
163c3190-3b38-4985-a958-8765039a821c<%|%>2026-07-22 16:00:00+00<%|%>D2 13h — Ligação 3 (almoço)
4788df33-35dc-4d60-9710-1089958cf659<%|%>2026-07-22 17:00:00+00<%|%>Mesmo dia, à tarde — Ligação 2
5ba43e53-63b3-4469-bdbc-9b7e5e0ab68e<%|%>2026-07-22 17:30:00+00<%|%>D2 13h — Ligação 3 (almoço)
014a37c7-6381-4a0b-ad7e-79c4999b3b38<%|%>2026-07-22 18:30:00+00<%|%>Mesmo dia, à tarde — Ligação 2
fd4ad467-4791-4ee1-8fa3-55cc4a727827<%|%>2026-07-22 19:00:00+00<%|%>D2 13h — Ligação 3 (almoço)
2a04cc78-16ea-4f51-a85a-bbce95d9717f<%|%>2026-07-29 12:30:00+00<%|%>D9 11h — Ligação 6 (pergunta fácil)
0f104b9e-7ca3-42f1-aeea-b0e317407ca5<%|%>2026-07-22 19:30:00+00<%|%>Mesmo dia da reunião — mande a proposta
edf28f66-66cf-4623-9cad-fedbb621ccf7<%|%>2026-07-22 20:00:00+00<%|%>D1 — O que travou?
c3327e61-7b4b-4102-891b-f33f62a4af7f<%|%>2026-07-29 13:00:00+00<%|%>D7 — Pergunta direta (sim ou não)
e4b00bfd-3632-455f-9e9d-321652ae2b3a<%|%>2026-07-24 20:30:00+00<%|%>Mesmo dia, à tarde — Ligação 2
266ab0ca-e18c-404d-a66b-c4c8567e61b0<%|%>2026-07-29 15:00:00+00<%|%>D7 19h — Ligação 5
c107af01-d3d5-49e0-8725-c6be829a8886<%|%>2026-07-29 16:00:00+00<%|%>Proponha a reunião (2 horários fechados)
58234362-ea83-481e-99df-a5e4a5b157cc<%|%>2026-07-29 16:30:00+00<%|%>D1 — Follow-up: reforça o horário
bcd34cf4-3ecb-4ff6-99c8-0280207b0502<%|%>2026-07-29 17:00:00+00<%|%>D3 — Follow-up: prova social
be16f4ba-0cbb-436d-a736-4a8881fc78d8<%|%>2026-07-29 17:30:00+00<%|%>D7 — Follow-up: pergunta direta
51f808d9-086b-4a54-9495-9ccf9020ddf0<%|%>2026-07-29 18:00:00+00<%|%>Mesmo dia da reunião — mande a proposta
78c072b3-5cd9-4ff7-9ed0-bb8a9ffda6e7<%|%>2026-07-29 18:30:00+00<%|%>D1 — O que travou?
efb4e477-6644-4575-9956-912401598450<%|%>2026-07-29 19:00:00+00<%|%>D3 — Jogadinhas pra destravar a resposta
f7c223b3-d572-4b05-8dec-9d3f8de7d2a1<%|%>2026-07-29 19:30:00+00<%|%>D7 — Pergunta direta (sim ou não)
2fbfe6dd-179f-4c30-88e9-886c1ee83b77<%|%>2026-07-29 20:00:00+00<%|%>Proponha a reunião (2 horários fechados)
66520ccc-efc1-4bf6-bd4f-2285cf53bbeb<%|%>2026-07-29 20:30:00+00<%|%>D1 — Follow-up: reforça o horário
da14f456-14a1-409b-98c4-7ec93b7c05dd<%|%>2026-07-30 20:00:00+00<%|%>D3 — Follow-up: prova social
c46f6d81-3360-4684-a406-effa0bfe39f0<%|%>2026-07-30 20:30:00+00<%|%>D7 — Follow-up: pergunta direta
70b23f6a-63bc-4ec5-8819-0659d22c8968<%|%>2026-07-31 12:00:00+00<%|%>Mesmo dia da reunião — mande a proposta
0a0f62e1-7f4e-4fa5-826a-06cc9ae7e666<%|%>2026-07-31 12:30:00+00<%|%>D1 — O que travou?
76eb6dd7-e907-4e24-9ab6-c716d1f52bb1<%|%>2026-07-31 13:00:00+00<%|%>D3 — Jogadinhas pra destravar a resposta
24f0c09e-5c51-419a-8845-d4308c64f3c7<%|%>2026-07-31 13:30:00+00<%|%>D7 — Pergunta direta (sim ou não)
fc5db601-1a76-48bb-9316-c2fb88e7670d<%|%>2026-07-31 15:00:00+00<%|%>Mesmo dia da reunião — mande a proposta
8a9902ed-5d5a-4257-bfc0-444ce19168e1<%|%>2026-07-31 15:30:00+00<%|%>D1 — O que travou?
1065f2cb-469b-4471-a1a6-a7c5dd58bf5b<%|%>2026-07-31 16:00:00+00<%|%>D3 — Jogadinhas pra destravar a resposta
de3d43a7-62fd-4a22-8caf-06758fe7ed81<%|%>2026-07-31 16:30:00+00<%|%>D7 — Pergunta direta (sim ou não)
80de0cba-7c5a-4c32-9a0a-b7d8537993cb<%|%>2026-07-31 17:30:00+00<%|%>D1 — Follow-up: reforça o horário
e763cfb3-4444-42ae-b963-f11417e546e1<%|%>2026-07-31 18:00:00+00<%|%>D3 — Follow-up: prova social
50c6e0ec-1614-4023-8e8a-81e0fc2f7516<%|%>2026-07-31 18:30:00+00<%|%>D5 — Follow-up: urgência leve
37e69576-74c4-49bd-83d8-869f659ccf09<%|%>2026-07-31 19:00:00+00<%|%>D7 — Follow-up: pergunta direta
62a4b321-9fc3-4748-a991-8ebfb9bd66c1<%|%>2026-07-31 19:30:00+00<%|%>D10 — Última tentativa + porta aberta
2c113442-014b-4622-8a42-d5a2613b3380<%|%>2026-07-31 20:30:00+00<%|%>Mesmo dia, à tarde — Ligação 2
0f10e704-28fa-40b7-aa80-bcd8386bbbbb<%|%>2026-08-03 20:00:00+00<%|%>D2 13h — Ligação 3 (almoço)
508d7caa-b7c3-41d5-bb3c-0c4fe8e575b0<%|%>2026-08-03 20:30:00+00<%|%>D3 — WhatsApp + cartilha (1 página)
d85ea111-ed13-499d-8b73-b1a406c0d0ec<%|%>2026-08-04 12:00:00+00<%|%>D5 10h — Ligação 4
9623d586-c880-47f4-8181-9c5c2dcb9430<%|%>2026-08-04 13:00:00+00<%|%>D9 11h — Ligação 6 (pergunta fácil)
a92d0a3f-bb90-493e-8537-59e0386ae4b4<%|%>2026-08-04 13:30:00+00<%|%>D10 — Material de valor (pro lead)
0f55df76-c05c-474c-8ca0-32dbb0ab75c8<%|%>2026-08-04 15:30:00+00<%|%>Mesmo dia, à tarde — Ligação 2
af07a161-8159-4b4b-aae7-468a24f1bfab<%|%>2026-08-04 16:00:00+00<%|%>D2 13h — Ligação 3 (almoço)
89bd2bfb-3549-4540-89d5-e4b61f32372c<%|%>2026-08-04 16:30:00+00<%|%>D3 — WhatsApp + cartilha (1 página)
193e5a88-fa4a-435c-ba1b-2c7e2e0c2b22<%|%>2026-08-04 17:30:00+00<%|%>D7 19h — Ligação 5
42363740-997c-4cc6-8f61-6bd577a0854b<%|%>2026-08-04 18:30:00+00<%|%>D10 — Material de valor (pro lead)
3c1ee77b-ea56-49f1-b6fb-ed826fd39782<%|%>2026-08-04 19:30:00+00<%|%>Mesmo dia, à tarde — Ligação 2
2c5c707e-f9d2-4e14-9fd0-e451557707ba<%|%>2026-08-04 20:00:00+00<%|%>D2 13h — Ligação 3 (almoço)
8e569e08-1316-4684-a799-e2ecadfa3f73<%|%>2026-08-04 20:30:00+00<%|%>D3 — WhatsApp + cartilha (1 página)
61d70e7a-c579-45c8-8df8-eb1cc0258553<%|%>2026-08-05 12:00:00+00<%|%>D5 10h — Ligação 4
61c3ba99-2e95-4da4-b86c-84f21b06362f<%|%>2026-08-05 13:00:00+00<%|%>D9 11h — Ligação 6 (pergunta fácil)
19ccc149-a722-43e9-a0ca-d6212a1b0cd6<%|%>2026-08-05 13:30:00+00<%|%>D10 — Material de valor (pro lead)
408c1f28-5aa3-4b95-9994-8bdf5383360d<%|%>2026-08-05 15:30:00+00<%|%>Mesmo dia, à tarde — Ligação 2
03987a89-18e9-449d-9b64-88277e92d751<%|%>2026-08-05 16:00:00+00<%|%>D2 13h — Ligação 3 (almoço)
830200d4-ce7d-48a1-a9d4-09816c577f8d<%|%>2026-08-05 16:30:00+00<%|%>D3 — WhatsApp + cartilha (1 página)
9c88287f-8171-44c4-8de6-3e982962efdc<%|%>2026-08-05 17:30:00+00<%|%>D7 19h — Ligação 5
9b4e47c8-e9ee-445c-98a4-6395f2979a34<%|%>2026-08-05 18:30:00+00<%|%>D10 — Material de valor (pro lead)
